Outlet_Identifier,Item_Identifier,Item_Outlet_Sales
OUT018,NCF54,2181.2889135750365
OUT027,FDC20,2181.2889135750365
OUT046,FDU10,2181.2889135750365
OUT018,DRA24,2181.2889135750365
OUT010,FDA02,2181.2889135750365
OUT017,FDG10,2181.2889135750365
OUT010,FDW39,2181.2889135750365
OUT019,FDP04,2181.2889135750365
OUT013,NCM55,2181.2889135750365
OUT045,FDG47,2181.2889135750365
OUT017,NCU41,2181.2889135750365
OUT017,NCK31,2181.2889135750365
OUT045,FDZ46,2181.2889135750365
OUT027,FDU13,2181.2889135750365
OUT045,NCF19,2181.2889135750365
OUT013,NCJ43,2181.2889135750365
OUT045,NCJ05,2181.2889135750365
OUT027,FDS04,2181.2889135750365
OUT010,FDX28,2181.2889135750365
OUT027,FDB41,2181.2889135750365
OUT046,FDG53,2181.2889135750365
OUT010,FDL15,2181.2889135750365
OUT049,FDQ08,2181.2889135750365
OUT013,DRN36,2181.2889135750365
OUT013,FDI46,2181.2889135750365
OUT027,FDG16,2181.2889135750365
OUT013,FDV32,2181.2889135750365
OUT010,FDF44,2181.2889135750365
OUT018,FDK04,2181.2889135750365
OUT013,NCA41,2181.2889135750365
OUT017,FDD51,2181.2889135750365
OUT045,NCZ53,2181.2889135750365
OUT027,FDP01,2181.2889135750365
OUT049,FDY25,2181.2889135750365
OUT018,FDB17,2181.2889135750365
OUT018,NCV54,2181.2889135750365
OUT017,FDJ32,2181.2889135750365
OUT049,FDA37,2181.2889135750365
OUT035,FDG35,2181.2889135750365
OUT018,NCM05,2181.2889135750365
OUT046,FDG45,2181.2889135750365
OUT013,FDH28,2181.2889135750365
OUT049,NCE18,2181.2889135750365
OUT045,FDH38,2181.2889135750365
OUT013,FDR56,2181.2889135750365
OUT027,FDH17,2181.2889135750365
OUT049,FDD39,2181.2889135750365
OUT049,FDB41,2181.2889135750365
OUT046,NCR53,2181.2889135750365
OUT017,FDX46,2181.2889135750365
OUT049,FDV28,2181.2889135750365
OUT018,FDA08,2181.2889135750365
OUT017,FDH45,2181.2889135750365
OUT010,NCS38,2181.2889135750365
OUT010,FDD40,2181.2889135750365
OUT035,DRM59,2181.2889135750365
OUT018,NCJ43,2181.2889135750365
OUT013,NCN29,2181.2889135750365
OUT045,NCC19,2181.2889135750365
OUT035,FDR56,2181.2889135750365
OUT049,FDZ43,2181.2889135750365
OUT010,FDJ32,2181.2889135750365
OUT017,DRH03,2181.2889135750365
OUT035,NCZ54,2181.2889135750365
OUT017,FDE26,2181.2889135750365
OUT045,FDS03,2181.2889135750365
OUT019,DRZ24,2181.2889135750365
OUT027,FDO48,2181.2889135750365
OUT049,FDW39,2181.2889135750365
OUT049,NCK05,2181.2889135750365
OUT017,NCK30,2181.2889135750365
OUT018,FDT27,2181.2889135750365
OUT019,FDS08,2181.2889135750365
OUT049,NCJ19,2181.2889135750365
OUT045,FDC58,2181.2889135750365
OUT013,DRE37,2181.2889135750365
OUT035,FDW02,2181.2889135750365
OUT010,FDJ02,2181.2889135750365
OUT045,FDX09,2181.2889135750365
OUT010,FDT31,2181.2889135750365
OUT049,FDI24,2181.2889135750365
OUT045,FDY09,2181.2889135750365
OUT045,FDV28,2181.2889135750365
OUT049,DRM47,2181.2889135750365
OUT019,FDT52,2181.2889135750365
OUT018,FDI48,2181.2889135750365
OUT017,FDY55,2181.2889135750365
OUT013,FDU48,2181.2889135750365
OUT045,FDN25,2181.2889135750365
OUT049,FDP20,2181.2889135750365
OUT013,FDJ15,2181.2889135750365
OUT018,FDD04,2181.2889135750365
OUT045,FDY58,2181.2889135750365
OUT018,FDR37,2181.2889135750365
OUT013,FDF44,2181.2889135750365
OUT045,FDD32,2181.2889135750365
OUT017,FDR57,2181.2889135750365
OUT027,DRG39,2181.2889135750365
OUT017,FDX15,2181.2889135750365
OUT045,DRN37,2181.2889135750365
OUT027,FDW40,2181.2889135750365
OUT049,FDB32,2181.2889135750365
OUT018,FDM40,2181.2889135750365
OUT027,FDE39,2181.2889135750365
OUT017,DRH49,2181.2889135750365
OUT049,FDT46,2181.2889135750365
OUT035,NCF06,2181.2889135750365
OUT017,FDP07,2181.2889135750365
OUT013,FDC04,2181.2889135750365
OUT017,FDZ32,2181.2889135750365
OUT045,FDD50,2181.2889135750365
OUT017,FDU56,2181.2889135750365
OUT017,FDV34,2181.2889135750365
OUT013,NCY41,2181.2889135750365
OUT046,NCK18,2181.2889135750365
OUT049,DRH25,2181.2889135750365
OUT046,FDT57,2181.2889135750365
OUT018,FDV56,2181.2889135750365
OUT045,FDV12,2181.2889135750365
OUT017,FDN52,2181.2889135750365
OUT035,FDX38,2181.2889135750365
OUT018,FDE47,2181.2889135750365
OUT013,NCO07,2181.2889135750365
OUT027,FDV09,2181.2889135750365
OUT019,FDZ23,2181.2889135750365
OUT018,DRH51,2181.2889135750365
OUT045,NCY54,2181.2889135750365
OUT013,DRG49,2181.2889135750365
OUT049,NCC19,2181.2889135750365
OUT045,NCV53,2181.2889135750365
OUT019,FDZ47,2181.2889135750365
OUT018,NCO26,2181.2889135750365
OUT045,NCP02,2181.2889135750365
OUT018,NCW30,2181.2889135750365
OUT046,NCN55,2181.2889135750365
OUT010,FDB20,2181.2889135750365
OUT013,DRL11,2181.2889135750365
OUT045,DRD60,2181.2889135750365
OUT010,FDW14,2181.2889135750365
OUT010,FDL27,2181.2889135750365
OUT018,FDU09,2181.2889135750365
OUT027,DRH36,2181.2889135750365
OUT027,FDP34,2181.2889135750365
OUT017,FDE04,2181.2889135750365
OUT027,FDZ57,2181.2889135750365
OUT010,FDF02,2181.2889135750365
OUT045,FDG28,2181.2889135750365
OUT046,NCI31,2181.2889135750365
OUT013,FDT43,2181.2889135750365
OUT046,FDU20,2181.2889135750365
OUT013,FDD53,2181.2889135750365
OUT045,FDW15,2181.2889135750365
OUT045,NCT53,2181.2889135750365
OUT027,NCG55,2181.2889135750365
OUT035,FDD48,2181.2889135750365
OUT049,FDG47,2181.2889135750365
OUT017,FDI21,2181.2889135750365
OUT017,FDT27,2181.2889135750365
OUT013,DRO35,2181.2889135750365
OUT017,FDD33,2181.2889135750365
OUT035,FDC04,2181.2889135750365
OUT013,FDY34,2181.2889135750365
OUT049,DRJ49,2181.2889135750365
OUT049,FDE05,2181.2889135750365
OUT017,FDU31,2181.2889135750365
OUT027,NCN19,2181.2889135750365
OUT027,FDK56,2181.2889135750365
OUT017,FDK58,2181.2889135750365
OUT035,NCJ42,2181.2889135750365
OUT027,FDZ34,2181.2889135750365
OUT018,FDA52,2181.2889135750365
OUT013,NCR29,2181.2889135750365
OUT035,FDT48,2181.2889135750365
OUT019,DRJ51,2181.2889135750365
OUT046,NCS54,2181.2889135750365
OUT035,FDV01,2181.2889135750365
OUT027,DRG51,2181.2889135750365
OUT013,NCG42,2181.2889135750365
OUT049,FDA51,2181.2889135750365
OUT010,FDV19,2181.2889135750365
OUT045,NCT18,2181.2889135750365
OUT045,NCS41,2181.2889135750365
OUT046,FDO03,2181.2889135750365
OUT010,FDL12,2181.2889135750365
OUT010,FDY37,2181.2889135750365
OUT049,FDI58,2181.2889135750365
OUT018,FDT28,2181.2889135750365
OUT010,NCC42,2181.2889135750365
OUT017,FDO01,2181.2889135750365
OUT013,FDJ02,2181.2889135750365
OUT018,FDQ04,2181.2889135750365
OUT013,DRL47,2181.2889135750365
OUT035,FDZ32,2181.2889135750365
OUT035,FDC35,2181.2889135750365
OUT045,FDX14,2181.2889135750365
OUT013,FDZ35,2181.2889135750365
OUT013,FDL14,2181.2889135750365
OUT049,FDO04,2181.2889135750365
OUT017,DRK11,2181.2889135750365
OUT018,FDB44,2181.2889135750365
OUT049,FDZ50,2181.2889135750365
OUT027,FDI12,2181.2889135750365
OUT017,FDU43,2181.2889135750365
OUT010,FDD58,2181.2889135750365
OUT017,FDB27,2181.2889135750365
OUT018,FDB04,2181.2889135750365
OUT013,NCO17,2181.2889135750365
OUT017,FDL12,2181.2889135750365
OUT049,DRJ13,2181.2889135750365
OUT045,FDD57,2181.2889135750365
OUT035,FDW19,2181.2889135750365
OUT018,DRD27,2181.2889135750365
OUT027,FDH27,2181.2889135750365
OUT027,NCW30,2181.2889135750365
OUT018,FDR40,2181.2889135750365
OUT013,FDG05,2181.2889135750365
OUT019,NCY41,2181.2889135750365
OUT018,FDI38,2181.2889135750365
OUT046,FDR20,2181.2889135750365
OUT017,FDE09,2181.2889135750365
OUT019,FDN50,2181.2889135750365
OUT045,DRF27,2181.2889135750365
OUT013,DRF51,2181.2889135750365
OUT019,NCO02,2181.2889135750365
OUT027,FDB51,2181.2889135750365
OUT013,FDJ50,2181.2889135750365
OUT013,FDN52,2181.2889135750365
OUT013,FDX14,2181.2889135750365
OUT019,FDT27,2181.2889135750365
OUT013,FDV10,2181.2889135750365
OUT046,FDU33,2181.2889135750365
OUT046,FDU58,2181.2889135750365
OUT027,NCP42,2181.2889135750365
OUT027,FDL51,2181.2889135750365
OUT027,DRH15,2181.2889135750365
OUT017,FDU16,2181.2889135750365
OUT017,FDW15,2181.2889135750365
OUT045,FDQ44,2181.2889135750365
OUT027,NCI06,2181.2889135750365
OUT019,DRK23,2181.2889135750365
OUT035,FDC28,2181.2889135750365
OUT019,NCY17,2181.2889135750365
OUT018,NCV05,2181.2889135750365
OUT019,FDM34,2181.2889135750365
OUT027,DRD60,2181.2889135750365
OUT046,FDT38,2181.2889135750365
OUT018,FDQ57,2181.2889135750365
OUT027,FDE59,2181.2889135750365
OUT046,NCM43,2181.2889135750365
OUT049,DRI51,2181.2889135750365
OUT017,NCG30,2181.2889135750365
OUT035,NCK54,2181.2889135750365
OUT019,FDQ16,2181.2889135750365
OUT013,FDI36,2181.2889135750365
OUT027,FDX16,2181.2889135750365
OUT046,FDA34,2181.2889135750365
OUT018,FDJ48,2181.2889135750365
OUT035,FDU47,2181.2889135750365
OUT046,FDS39,2181.2889135750365
OUT046,FDD11,2181.2889135750365
OUT027,FDM16,2181.2889135750365
OUT018,FDU56,2181.2889135750365
OUT017,FDQ32,2181.2889135750365
OUT013,DRK35,2181.2889135750365
OUT049,FDA58,2181.2889135750365
OUT019,DRG48,2181.2889135750365
OUT010,FDT59,2181.2889135750365
OUT019,FDQ31,2181.2889135750365
OUT018,FDS51,2181.2889135750365
OUT027,FDW32,2181.2889135750365
OUT027,FDI15,2181.2889135750365
OUT017,NCV30,2181.2889135750365
OUT049,DRG25,2181.2889135750365
OUT013,FDT02,2181.2889135750365
OUT027,FDO33,2181.2889135750365
OUT035,FDP38,2181.2889135750365
OUT035,FDZ45,2181.2889135750365
OUT027,NCA54,2181.2889135750365
OUT017,FDU33,2181.2889135750365
OUT017,FDN58,2181.2889135750365
OUT045,FDI05,2181.2889135750365
OUT019,FDM57,2181.2889135750365
OUT027,NCS42,2181.2889135750365
OUT045,FDB57,2181.2889135750365
OUT045,FDC03,2181.2889135750365
OUT013,FDZ58,2181.2889135750365
OUT045,NCK29,2181.2889135750365
OUT045,NCR53,2181.2889135750365
OUT027,FDE26,2181.2889135750365
OUT049,FDU52,2181.2889135750365
OUT027,FDE41,2181.2889135750365
OUT018,FDU38,2181.2889135750365
OUT017,FDA52,2181.2889135750365
OUT046,FDW46,2181.2889135750365
OUT035,DRI59,2181.2889135750365
OUT035,FDT38,2181.2889135750365
OUT018,FDL33,2181.2889135750365
OUT027,FDQ01,2181.2889135750365
OUT046,FDJ08,2181.2889135750365
OUT049,FDQ47,2181.2889135750365
OUT013,NCZ18,2181.2889135750365
OUT017,FDE29,2181.2889135750365
OUT027,FDF10,2181.2889135750365
OUT049,FDC48,2181.2889135750365
OUT013,FDY58,2181.2889135750365
OUT010,NCX30,2181.2889135750365
OUT013,FDV11,2181.2889135750365
OUT046,FDT46,2181.2889135750365
OUT019,DRD01,2181.2889135750365
OUT013,FDQ11,2181.2889135750365
OUT017,NCM41,2181.2889135750365
OUT013,NCC55,2181.2889135750365
OUT027,FDG45,2181.2889135750365
OUT049,NCQ54,2181.2889135750365
OUT045,FDM34,2181.2889135750365
OUT019,FDD17,2181.2889135750365
OUT027,FDN38,2181.2889135750365
OUT018,FDB53,2181.2889135750365
OUT035,NCL06,2181.2889135750365
OUT019,NCV18,2181.2889135750365
OUT013,FDX25,2181.2889135750365
OUT046,FDB39,2181.2889135750365
OUT049,FDC33,2181.2889135750365
OUT018,NCO14,2181.2889135750365
OUT027,FDA58,2181.2889135750365
OUT017,NCQ02,2181.2889135750365
OUT017,NCR53,2181.2889135750365
OUT046,FDN52,2181.2889135750365
OUT046,FDG26,2181.2889135750365
OUT027,FDE23,2181.2889135750365
OUT013,DRI37,2181.2889135750365
OUT018,DRH37,2181.2889135750365
OUT035,FDO01,2181.2889135750365
OUT049,FDK45,2181.2889135750365
OUT049,FDP23,2181.2889135750365
OUT035,FDM33,2181.2889135750365
OUT017,FDD36,2181.2889135750365
OUT017,FDL56,2181.2889135750365
OUT010,FDT27,2181.2889135750365
OUT017,FDG52,2181.2889135750365
OUT035,NCL42,2181.2889135750365
OUT046,DRJ24,2181.2889135750365
OUT046,FDV38,2181.2889135750365
OUT045,FDT35,2181.2889135750365
OUT045,FDY51,2181.2889135750365
OUT017,FDC37,2181.2889135750365
OUT013,NCP43,2181.2889135750365
OUT045,FDO33,2181.2889135750365
OUT018,FDW04,2181.2889135750365
OUT046,NCC31,2181.2889135750365
OUT049,FDK22,2181.2889135750365
OUT017,FDJ50,2181.2889135750365
OUT017,FDV13,2181.2889135750365
OUT017,DRL60,2181.2889135750365
OUT017,FDW03,2181.2889135750365
OUT035,FDY27,2181.2889135750365
OUT027,FDB39,2181.2889135750365
OUT045,FDU59,2181.2889135750365
OUT049,FDZ57,2181.2889135750365
OUT049,FDO21,2181.2889135750365
OUT018,FDS43,2181.2889135750365
OUT010,FDU28,2181.2889135750365
OUT010,FDC51,2181.2889135750365
OUT010,FDW16,2181.2889135750365
OUT010,FDP32,2181.2889135750365
OUT019,FDB60,2181.2889135750365
OUT046,NCQ30,2181.2889135750365
OUT049,FDD26,2181.2889135750365
OUT045,FDI44,2181.2889135750365
OUT046,DRH23,2181.2889135750365
OUT046,FDO44,2181.2889135750365
OUT046,FDG04,2181.2889135750365
OUT027,FDM32,2181.2889135750365
OUT013,FDM09,2181.2889135750365
OUT013,FDZ47,2181.2889135750365
OUT027,FDM40,2181.2889135750365
OUT017,FDY48,2181.2889135750365
OUT045,NCM30,2181.2889135750365
OUT010,FDX36,2181.2889135750365
OUT017,DRF03,2181.2889135750365
OUT049,FDN51,2181.2889135750365
OUT049,FDM57,2181.2889135750365
OUT049,FDB35,2181.2889135750365
OUT027,FDY13,2181.2889135750365
OUT017,FDA37,2181.2889135750365
OUT017,NCX53,2181.2889135750365
OUT018,FDD59,2181.2889135750365
OUT019,FDX10,2181.2889135750365
OUT018,FDC03,2181.2889135750365
OUT035,FDW43,2181.2889135750365
OUT046,FDW10,2181.2889135750365
OUT027,FDY14,2181.2889135750365
OUT045,FDV43,2181.2889135750365
OUT013,FDO40,2181.2889135750365
OUT027,FDP46,2181.2889135750365
OUT019,NCE43,2181.2889135750365
OUT035,FDD05,2181.2889135750365
OUT010,FDJ60,2181.2889135750365
OUT018,DRE27,2181.2889135750365
OUT035,FDO11,2181.2889135750365
OUT027,DRG11,2181.2889135750365
OUT010,FDK33,2181.2889135750365
OUT045,DRM23,2181.2889135750365
OUT027,FDJ02,2181.2889135750365
OUT045,NCZ05,2181.2889135750365
OUT013,NCL30,2181.2889135750365
OUT018,FDZ19,2181.2889135750365
OUT049,FDM45,2181.2889135750365
OUT046,FDO36,2181.2889135750365
OUT045,NCK31,2181.2889135750365
OUT045,DRJ37,2181.2889135750365
OUT018,FDP24,2181.2889135750365
OUT013,FDF46,2181.2889135750365
OUT019,FDX46,2181.2889135750365
OUT045,NCL18,2181.2889135750365
OUT013,FDJ26,2181.2889135750365
OUT045,FDJ07,2181.2889135750365
OUT013,FDY15,2181.2889135750365
OUT045,DRG01,2181.2889135750365
OUT045,FDF58,2181.2889135750365
OUT019,FDZ14,2181.2889135750365
OUT049,FDP31,2181.2889135750365
OUT013,FDH45,2181.2889135750365
OUT010,FDA09,2181.2889135750365
OUT035,FDW31,2181.2889135750365
OUT046,FDA57,2181.2889135750365
OUT035,NCE55,2181.2889135750365
OUT019,FDC17,2181.2889135750365
OUT013,FDC59,2181.2889135750365
OUT013,FDA22,2181.2889135750365
OUT035,FDK52,2181.2889135750365
OUT046,NCM26,2181.2889135750365
OUT035,NCT53,2181.2889135750365
OUT018,FDW45,2181.2889135750365
OUT035,NCI18,2181.2889135750365
OUT018,FDE38,2181.2889135750365
OUT019,FDF08,2181.2889135750365
OUT010,FDY58,2181.2889135750365
OUT019,FDF58,2181.2889135750365
OUT017,FDX39,2181.2889135750365
OUT049,FDB44,2181.2889135750365
OUT013,FDF28,2181.2889135750365
OUT013,FDE39,2181.2889135750365
OUT018,FDT37,2181.2889135750365
OUT017,FDZ45,2181.2889135750365
OUT035,FDO40,2181.2889135750365
OUT027,FDM57,2181.2889135750365
OUT017,DRG36,2181.2889135750365
OUT010,FDY36,2181.2889135750365
OUT027,DRL60,2181.2889135750365
OUT019,FDS25,2181.2889135750365
OUT027,DRF49,2181.2889135750365
OUT045,FDP16,2181.2889135750365
OUT049,FDS60,2181.2889135750365
OUT027,FDU15,2181.2889135750365
OUT046,FDK43,2181.2889135750365
OUT046,FDN25,2181.2889135750365
OUT049,FDE53,2181.2889135750365
OUT013,FDB22,2181.2889135750365
OUT017,FDE39,2181.2889135750365
OUT035,FDX35,2181.2889135750365
OUT049,NCG54,2181.2889135750365
OUT035,FDH27,2181.2889135750365
OUT013,NCK42,2181.2889135750365
OUT049,FDS25,2181.2889135750365
OUT018,FDI10,2181.2889135750365
OUT035,FDU35,2181.2889135750365
OUT017,FDI04,2181.2889135750365
OUT035,DRK23,2181.2889135750365
OUT019,FDB53,2181.2889135750365
OUT049,FDY02,2181.2889135750365
OUT035,FDM60,2181.2889135750365
OUT010,NCJ31,2181.2889135750365
OUT017,DRP35,2181.2889135750365
OUT018,NCQ30,2181.2889135750365
OUT010,DRL11,2181.2889135750365
OUT013,FDU01,2181.2889135750365
OUT035,FDR39,2181.2889135750365
OUT046,FDO08,2181.2889135750365
OUT045,FDC02,2181.2889135750365
OUT035,NCZ29,2181.2889135750365
OUT010,FDF29,2181.2889135750365
OUT017,FDZ23,2181.2889135750365
OUT018,NCU53,2181.2889135750365
OUT013,NCW30,2181.2889135750365
OUT027,NCM26,2181.2889135750365
OUT027,FDV50,2181.2889135750365
OUT049,FDW15,2181.2889135750365
OUT027,FDI35,2181.2889135750365
OUT017,FDO11,2181.2889135750365
OUT046,FDN48,2181.2889135750365
OUT049,NCA17,2181.2889135750365
OUT013,NCN54,2181.2889135750365
OUT013,FDP22,2181.2889135750365
OUT035,NCB54,2181.2889135750365
OUT045,FDD08,2181.2889135750365
OUT010,DRM48,2181.2889135750365
OUT027,FDG41,2181.2889135750365
OUT027,FDE44,2181.2889135750365
OUT035,FDE26,2181.2889135750365
OUT013,NCS38,2181.2889135750365
OUT018,NCJ54,2181.2889135750365
OUT019,FDI40,2181.2889135750365
OUT018,FDN45,2181.2889135750365
OUT046,FDU43,2181.2889135750365
OUT010,FDI04,2181.2889135750365
OUT018,NCC07,2181.2889135750365
OUT019,NCC07,2181.2889135750365
OUT045,NCD18,2181.2889135750365
OUT035,FDU55,2181.2889135750365
OUT035,FDX59,2181.2889135750365
OUT049,FDR52,2181.2889135750365
OUT013,NCP17,2181.2889135750365
OUT045,FDQ32,2181.2889135750365
OUT049,NCT17,2181.2889135750365
OUT049,FDO10,2181.2889135750365
OUT049,FDE32,2181.2889135750365
OUT045,FDN44,2181.2889135750365
OUT035,FDH02,2181.2889135750365
OUT013,FDK60,2181.2889135750365
OUT019,FDS24,2181.2889135750365
OUT010,FDL03,2181.2889135750365
OUT027,FDB46,2181.2889135750365
OUT049,FDO48,2181.2889135750365
OUT049,FDZ39,2181.2889135750365
OUT027,FDT02,2181.2889135750365
OUT013,FDC50,2181.2889135750365
OUT035,FDP39,2181.2889135750365
OUT018,DRG15,2181.2889135750365
OUT018,FDP10,2181.2889135750365
OUT027,FDF53,2181.2889135750365
OUT045,FDN34,2181.2889135750365
OUT045,FDK02,2181.2889135750365
OUT045,FDC23,2181.2889135750365
OUT019,FDJ10,2181.2889135750365
OUT035,FDE53,2181.2889135750365
OUT035,FDR25,2181.2889135750365
OUT046,FDW50,2181.2889135750365
OUT049,FDS09,2181.2889135750365
OUT010,FDW49,2181.2889135750365
OUT046,FDU51,2181.2889135750365
OUT018,FDF28,2181.2889135750365
OUT018,NCY30,2181.2889135750365
OUT045,FDD44,2181.2889135750365
OUT017,FDX09,2181.2889135750365
OUT013,NCF30,2181.2889135750365
OUT019,FDZ50,2181.2889135750365
OUT013,FDW37,2181.2889135750365
OUT049,FDD11,2181.2889135750365
OUT018,DRH39,2181.2889135750365
OUT049,FDA36,2181.2889135750365
OUT049,NCG43,2181.2889135750365
OUT035,FDF02,2181.2889135750365
OUT027,FDP57,2181.2889135750365
OUT017,NCE42,2181.2889135750365
OUT027,NCR38,2181.2889135750365
OUT019,FDP03,2181.2889135750365
OUT035,FDO51,2181.2889135750365
OUT046,NCQ42,2181.2889135750365
OUT046,NCM41,2181.2889135750365
OUT027,FDH48,2181.2889135750365
OUT046,DRF60,2181.2889135750365
OUT035,FDJ27,2181.2889135750365
OUT013,FDQ14,2181.2889135750365
OUT017,FDN27,2181.2889135750365
OUT046,NCQ02,2181.2889135750365
OUT049,FDJ33,2181.2889135750365
OUT027,FDP07,2181.2889135750365
OUT049,DRE01,2181.2889135750365
OUT045,FDU36,2181.2889135750365
OUT017,FDL28,2181.2889135750365
OUT046,NCX53,2181.2889135750365
OUT013,FDZ39,2181.2889135750365
OUT013,NCP42,2181.2889135750365
OUT035,FDJ14,2181.2889135750365
OUT049,FDK04,2181.2889135750365
OUT017,NCC19,2181.2889135750365
OUT018,FDS09,2181.2889135750365
OUT046,FDZ02,2181.2889135750365
OUT018,FDD35,2181.2889135750365
OUT017,NCY42,2181.2889135750365
OUT045,FDB05,2181.2889135750365
OUT035,FDF20,2181.2889135750365
OUT018,NCO41,2181.2889135750365
OUT027,FDC40,2181.2889135750365
OUT045,FDV58,2181.2889135750365
OUT045,FDZ57,2181.2889135750365
OUT046,DRM35,2181.2889135750365
OUT018,DRN36,2181.2889135750365
OUT046,FDQ13,2181.2889135750365
OUT010,DRO35,2181.2889135750365
OUT035,NCD43,2181.2889135750365
OUT018,FDA51,2181.2889135750365
OUT027,NCX17,2181.2889135750365
OUT049,NCZ17,2181.2889135750365
OUT027,FDR11,2181.2889135750365
OUT049,FDW34,2181.2889135750365
OUT017,FDN50,2181.2889135750365
OUT046,FDS09,2181.2889135750365
OUT018,FDS48,2181.2889135750365
OUT049,FDL44,2181.2889135750365
OUT018,DRF48,2181.2889135750365
OUT018,FDA14,2181.2889135750365
OUT049,NCD30,2181.2889135750365
OUT017,FDI16,2181.2889135750365
OUT035,NCG06,2181.2889135750365
OUT035,DRZ24,2181.2889135750365
OUT045,NCS17,2181.2889135750365
OUT045,FDB37,2181.2889135750365
OUT035,FDE10,2181.2889135750365
OUT045,FDC57,2181.2889135750365
OUT018,FDM12,2181.2889135750365
OUT049,FDE24,2181.2889135750365
OUT045,FDW22,2181.2889135750365
OUT027,DRD01,2181.2889135750365
OUT027,NCZ18,2181.2889135750365
OUT045,FDN49,2181.2889135750365
OUT035,FDR22,2181.2889135750365
OUT019,FDV08,2181.2889135750365
OUT046,FDY39,2181.2889135750365
OUT049,FDV36,2181.2889135750365
OUT045,FDO60,2181.2889135750365
OUT027,FDU04,2181.2889135750365
OUT027,FDR20,2181.2889135750365
OUT019,FDW19,2181.2889135750365
OUT049,FDU40,2181.2889135750365
OUT045,FDK15,2181.2889135750365
OUT035,DRF15,2181.2889135750365
OUT017,FDQ25,2181.2889135750365
OUT019,FDI48,2181.2889135750365
OUT046,FDS49,2181.2889135750365
OUT046,FDV22,2181.2889135750365
OUT046,NCV42,2181.2889135750365
OUT046,FDX26,2181.2889135750365
OUT018,FDI33,2181.2889135750365
OUT049,FDZ14,2181.2889135750365
OUT013,FDG10,2181.2889135750365
OUT018,FDM38,2181.2889135750365
OUT027,FDG26,2181.2889135750365
OUT035,FDH46,2181.2889135750365
OUT018,FDN13,2181.2889135750365
OUT035,FDU57,2181.2889135750365
OUT046,NCI06,2181.2889135750365
OUT045,FDM38,2181.2889135750365
OUT010,NCG42,2181.2889135750365
OUT045,FDL39,2181.2889135750365
OUT019,FDT31,2181.2889135750365
OUT013,FDV59,2181.2889135750365
OUT035,FDB49,2181.2889135750365
OUT049,FDD58,2181.2889135750365
OUT046,DRN59,2181.2889135750365
OUT049,FDX48,2181.2889135750365
OUT049,FDQ11,2181.2889135750365
OUT049,FDY12,2181.2889135750365
OUT045,FDQ11,2181.2889135750365
OUT017,DRI11,2181.2889135750365
OUT027,FDY32,2181.2889135750365
OUT045,FDS51,2181.2889135750365
OUT010,FDR19,2181.2889135750365
OUT018,DRB13,2181.2889135750365
OUT035,FDS21,2181.2889135750365
OUT045,FDQ40,2181.2889135750365
OUT013,NCE55,2181.2889135750365
OUT027,FDX43,2181.2889135750365
OUT049,FDS12,2181.2889135750365
OUT027,DRK01,2181.2889135750365
OUT017,FDN25,2181.2889135750365
OUT046,FDB60,2181.2889135750365
OUT017,FDQ13,2181.2889135750365
OUT045,DRK13,2181.2889135750365
OUT018,DRF25,2181.2889135750365
OUT019,NCD42,2181.2889135750365
OUT045,FDW25,2181.2889135750365
OUT027,NCV29,2181.2889135750365
OUT035,NCK42,2181.2889135750365
OUT027,DRJ13,2181.2889135750365
OUT017,DRD15,2181.2889135750365
OUT045,FDM27,2181.2889135750365
OUT018,FDZ50,2181.2889135750365
OUT046,FDC04,2181.2889135750365
OUT049,FDF50,2181.2889135750365
OUT045,FDP15,2181.2889135750365
OUT035,FDK46,2181.2889135750365
OUT018,FDZ56,2181.2889135750365
OUT049,FDY60,2181.2889135750365
OUT035,FDB10,2181.2889135750365
OUT045,FDR57,2181.2889135750365
OUT049,FDU58,2181.2889135750365
OUT046,FDH02,2181.2889135750365
OUT013,FDP48,2181.2889135750365
OUT035,FDI46,2181.2889135750365
OUT013,FDW56,2181.2889135750365
OUT010,NCM19,2181.2889135750365
OUT027,FDS50,2181.2889135750365
OUT013,FDK24,2181.2889135750365
OUT017,FDO36,2181.2889135750365
OUT027,FDK45,2181.2889135750365
OUT045,NCL05,2181.2889135750365
OUT018,FDL32,2181.2889135750365
OUT049,FDA28,2181.2889135750365
OUT018,FDY36,2181.2889135750365
OUT018,FDP32,2181.2889135750365
OUT046,FDL50,2181.2889135750365
OUT049,DRC24,2181.2889135750365
OUT017,NCS18,2181.2889135750365
OUT017,FDD16,2181.2889135750365
OUT013,NCV18,2181.2889135750365
OUT046,FDX07,2181.2889135750365
OUT027,NCZ05,2181.2889135750365
OUT013,NCI31,2181.2889135750365
OUT049,FDK14,2181.2889135750365
OUT045,NCR06,2181.2889135750365
OUT049,NCF54,2181.2889135750365
OUT010,DRG23,2181.2889135750365
OUT046,FDD53,2181.2889135750365
OUT027,NCM31,2181.2889135750365
OUT017,FDT16,2181.2889135750365
OUT035,FDR40,2181.2889135750365
OUT017,DRG25,2181.2889135750365
OUT035,FDT10,2181.2889135750365
OUT013,FDY32,2181.2889135750365
OUT035,FDN50,2181.2889135750365
OUT019,FDZ35,2181.2889135750365
OUT045,NCP54,2181.2889135750365
OUT035,NCD07,2181.2889135750365
OUT018,FDS02,2181.2889135750365
OUT018,DRN59,2181.2889135750365
OUT013,DRB24,2181.2889135750365
OUT027,FDP37,2181.2889135750365
OUT018,DRB01,2181.2889135750365
